10.79, 33.3290, 4.3668
10.81, 33.3827, 5.2465
10.83, 33.4629, 4.4925
10.85, 33.6311, 4.3878
10.87, 33.7103, 5.5816
10.89, 33.7783, 5.1208
10.91, 33.9369, 4.5972
10.93, 34.0255, 5.5816
10.95, 34.1266, 5.2465
10.97, 34.2855, 5.2674
10.99, 34.3605, 5.9900
11.01, 34.4991, 5.3302
11.03, 34.6265, 5.7805
11.05, 34.7273, 5.9900
11.07, 34.8920, 5.6863
11.09, 34.9881, 6.4403
11.11, 35.1334, 5.9271
11.13, 35.2556, 6.3355
11.15, 35.3891, 6.3041
11.17, 35.5486, 6.3984
11.19, 35.6477, 6.7963
11.21, 35.8312, 6.3355
11.23, 35.9277, 7.0686
11.25, 36.1148, 6.5031
11.27, 36.2320, 7.2152
11.29, 36.3910, 6.8277
11.31, 36.5262, 7.1733
11.33, 36.6909, 7.1105
11.35, 36.8420, 7.3827
11.37, 36.9852, 7.4875
11.39, 37.1472, 7.3932
11.41, 37.3062, 7.5712
11.43, 37.4623, 7.6655
11.45, 37.6188, 7.7388
11.47, 37.7796, 7.7493
11.49, 37.9518, 7.8121
11.51, 38.1028, 8.0425
11.53, 38.2805, 7.9692
11.55, 38.4331, 8.1367
11.57, 38.6262, 8.0948
11.59, 38.7624, 8.4299
11.61, 38.9693, 8.0948
11.63, 39.1022, 8.6080
11.65, 39.3208, 8.1891
11.67, 39.4462, 8.8488
11.69, 39.6644, 8.2624
11.71, 39.8099, 8.7965
11.73, 40.0094, 8.5242
11.75, 40.1839, 8.7650
11.77, 40.3472, 8.7965
11.79, 40.5672, 8.7232
11.81, 40.7085, 9.2153
11.83, 40.9206, 8.7441
11.85, 41.0916, 9.1106
11.87, 41.2822, 9.1001
11.89, 41.4763, 9.0687
11.91, 41.6464, 9.2782
11.93, 41.8579, 9.1001
11.95, 42.0324, 9.5086
11.97, 42.2161, 9.3201
11.99, 42.4333, 9.1630
12.01, 42.6026, 9.6761
12.03, 42.8003, 9.3619
12.05, 43.0065, 9.4981
12.07, 43.1796, 9.6447
12.09, 43.3961, 9.4771
12.11, 43.5808, 9.6970
12.13, 43.7756, 9.6447
12.15, 43.9827, 9.6237
12.17, 44.1664, 9.7913
12.19, 44.3790, 9.6552
12.21, 44.5754, 9.9065
12.23, 44.7535, 9.8122
12.25, 44.9831, 9.6552
12.27, 45.1524, 10.0426
12.29, 45.3528, 9.7285
12.31, 45.5819, 9.7808
12.33, 45.7422, 10.1264
12.35, 45.9671, 9.6761
12.37, 46.1668, 10.0217
12.39, 46.3481, 10.0217
12.41, 46.5742, 9.7808
12.43, 46.7641, 10.0217
12.45, 46.9639, 10.0322
12.47, 47.1777, 9.8437
12.49, 47.3575, 10.0845
12.51, 47.5671, 9.9274
12.53, 47.7819, 9.9903
12.55, 47.9577, 10.0426
12.57, 48.1759, 9.8646
12.59, 48.3861, 10.0007
